Sequence name	HCV-I_PV1_Run3_B	HCV-H_PV1_Run3_B	HCV-J_PV1_Run3_A	JAS_PV1_Run10_A	HCV-H_PV1_Run3_A	HCV-I_PV1_Run3_A	HCV-J_PV1_Run3_B	SB_PV1_Run3_A	JAS_PV1_Run10_B	SB_PV1_Run3_B
PV1_013528	inf	nan	inf	inf	inf	inf	inf	nan	nan	nan
PV1_013529	0.62	1.87	0.04	2.87	0.35	-0.18	0.43	-0.54	1.49	0.54
PV1_013530	-0.20	0.41	0.75	3.75	0.65	-0.24	-0.30	0.31	1.23	-0.31
PV1_013531	-0.09	-1.00	-1.00	2.10	-0.06	0.15	-1.00	-0.57	-0.37	0.57
PV1_013532	-0.02	-0.42	-0.41	0.94	-0.66	-0.48	-0.28	0.22	0.02	-0.22
PV1_013533	-1.00	-1.00	1.27	3.84	-1.00	2.16	0.25	1.00	-0.01	-1.00
PV1_013534	-0.03	0.27	-0.24	0.22	-0.63	-0.56	0.04	0.23	-0.14	-0.23
PV1_013535	2.79	-1.00	-0.25	5.44	0.96	1.00	0.11	0.18	0.32	-0.18
PV1_013536	-0.66	1.78	0.21	-0.24	-0.48	-0.18	-0.21	-0.26	-0.53	0.26
PV1_013537	-0.68	0.14	-0.87	-1.00	-0.34	-0.90	-0.72	-0.25	0.34	0.25
PV1_013538	0.73	1.30	6.77	0.47	1.47	6.01	8.93	0.63	4.14	-0.63
PV1_013539	-0.07	-0.12	-0.63	-0.15	-0.23	-0.62	-0.37	0.20	-0.21	-0.20
PV1_013540	-1.00	-1.00	0.84	-1.00	1.40	15.14	-1.00	-1.00	5.46	1.00
PV1_013541	-1.00	-1.00	-0.47	-1.00	-0.65	-0.89	-1.00	0.57	-0.30	-0.57
PV1_013542	0.00	-0.65	0.52	-0.66	-0.38	-0.36	0.24	0.22	0.12	-0.22
PV1_013543	0.55	-0.45	-0.63	1.81	-0.36	-0.44	-0.09	0.06	1.16	-0.06
PV1_013544	0.54	-0.28	-0.32	0.52	-0.29	-0.18	0.21	-0.05	-0.38	0.05
PV1_013545	1.64	0.56	0.75	2.00	0.82	2.91	2.88	0.24	-1.00	-0.24
PV1_013546	-0.33	-0.05	2.10	0.37	0.25	-0.45	0.30	0.13	0.87	-0.13
PV1_013547	0.05	-0.26	-0.36	0.55	-0.38	-0.02	-0.26	0.18	-0.22	-0.18
PV1_013548	-0.70	-0.48	1.94	0.00	-0.24	0.87	1.08	0.11	0.24	-0.11
PV1_013549	-0.12	-0.61	-0.65	-0.15	-0.43	-0.60	-0.37	-0.17	-0.19	0.17
PV1_013550	nan	nan	inf	inf	nan	nan	nan	nan	nan	nan
PV1_013551	0.44	-0.36	-0.46	-0.39	0.12	-0.51	-0.52	-0.32	0.01	0.32
PV1_013552	0.86	-1.00	-0.63	-1.00	-0.52	-0.61	-0.45	0.60	-0.35	-0.60
PV1_013553	-0.01	0.01	-0.35	0.23	-0.35	-0.58	-0.09	-0.23	-0.15	0.23
PV1_013554	-0.36	-0.77	-0.49	-0.35	0.13	-0.55	-0.10	-0.22	-0.19	0.22
PV1_013555	inf	nan	inf	nan	inf	inf	nan	nan	inf	nan
PV1_013556	-0.21	-0.72	-0.65	-0.46	-0.10	-0.30	-0.58	-0.26	-0.34	0.26
PV1_013557	-1.00	-0.14	0.36	-0.17	0.51	0.08	0.29	0.37	-0.32	-0.37
PV1_013558	nan	nan	inf	nan	nan	inf	inf	nan	inf	nan
PV1_013559	-1.00	-1.00	27.88	-1.00	1.21	0.35	14.03	1.00	1.97	-1.00
PV1_013560	0.97	-0.30	1.04	-1.00	0.43	1.37	1.08	0.66	-0.18	-0.66
PV1_013561	nan	inf	nan	nan	inf	inf	nan	nan	nan	nan
PV1_013562	-1.00	1.73	5.15	-1.00	-0.20	0.47	1.72	-1.00	1.15	1.00
PV1_013563	-0.27	-1.00	-0.13	-1.00	-0.62	-0.31	-0.36	0.37	-0.49	-0.37
PV1_013564	-0.12	-0.34	-0.64	-0.37	0.10	-0.61	-0.44	-0.15	-0.57	0.15
PV1_013565	1.20	-1.00	-0.12	-0.07	-0.43	1.09	0.45	0.29	-1.00	-0.29
PV1_013566	-0.55	-0.40	-0.48	-0.13	-0.15	-0.68	-0.45	-0.10	0.50	0.10
PV1_013567	0.83	-0.39	-0.04	0.95	0.36	-0.27	0.51	0.56	0.12	-0.56
PV1_013568	-0.35	0.14	0.54	-1.00	-0.33	0.43	-1.00	-0.39	3.05	0.39
PV1_013569	nan	nan	inf	nan	nan	inf	nan	nan	inf	nan
PV1_013570	0.68	-1.00	-0.50	-0.28	0.53	-0.20	0.85	-1.00	-0.12	1.00
PV1_013571	nan	inf	inf	inf	inf	inf	inf	nan	inf	nan
PV1_013572	-0.61	-0.79	-0.72	-0.21	-0.62	-0.49	-0.73	-0.16	-0.62	0.16
PV1_013573	4.44	2.85	1.60	8.25	0.13	0.72	0.92	0.53	4.31	-0.53
PV1_013574	0.48	-0.05	0.07	1.51	0.18	0.23	-0.88	0.13	0.96	-0.13
PV1_013575	-1.00	-1.00	0.85	-1.00	-1.00	2.91	-1.00	-1.00	-1.00	1.00
PV1_013576	-0.67	-0.01	-0.73	-0.62	-0.71	-0.61	-0.71	-0.06	0.01	0.06
PV1_013577	0.47	0.30	0.08	-0.16	-0.49	-0.38	0.73	0.15	0.20	-0.15
PV1_013578	-1.00	-1.00	1.90	-1.00	-0.49	0.47	0.46	-1.00	-0.77	1.00
PV1_013579	inf	inf	inf	nan	inf	inf	inf	nan	inf	nan
PV1_013580	-0.54	-0.51	-0.41	0.09	0.33	-0.24	-0.43	0.21	-0.23	-0.21
PV1_013581	nan	nan	inf	inf	inf	inf	nan	nan	inf	nan
PV1_013582	-0.40	-0.51	-0.74	0.03	-0.59	-0.72	-0.67	-0.32	-0.68	0.32
PV1_013583	2.70	-1.00	4.16	0.05	1.55	6.04	2.80	0.73	0.72	-0.73
PV1_013584	3.27	-1.00	2.97	3.84	0.47	13.42	1.51	1.00	3.96	-1.00
PV1_013585	-0.82	-0.68	-0.56	-1.00	-0.34	-0.71	-1.00	0.45	-0.37	-0.45
PV1_013586	-1.00	-1.00	0.77	-1.00	-1.00	1.81	-1.00	0.04	-1.00	-0.04
PV1_013587	11.79	-1.00	2.40	6.25	5.62	1.70	2.76	1.00	1.97	-1.00
PV1_013588	1.04	-1.00	0.14	-0.31	-0.37	-0.35	-0.28	-0.23	-0.43	0.23
PV1_013589	-0.75	-1.00	-0.51	-0.58	-0.49	-0.29	-0.78	-0.07	0.56	0.07
PV1_013590	nan	nan	inf	inf	nan	inf	nan	nan	inf	nan
PV1_013591	0.67	-0.48	-0.14	0.67	-0.39	-0.25	1.00	0.11	0.58	-0.11
PV1_013592	2.08	4.06	-0.03	3.87	-0.32	0.05	0.36	0.24	1.92	-0.24
PV1_013593	0.18	-1.00	0.18	0.01	-0.39	1.12	0.04	-0.45	-0.86	0.45
PV1_013594	0.48	-1.00	-0.71	-1.00	0.53	0.17	-0.35	0.04	0.03	-0.04
PV1_013595	inf	nan	inf	nan	inf	inf	nan	nan	inf	nan
PV1_013596	nan	nan	inf	inf	inf	inf	inf	nan	inf	nan
PV1_013597	0.26	-1.00	1.26	0.07	1.29	3.40	0.67	0.18	0.32	-0.18
PV1_013598	-0.34	0.36	-0.48	0.12	-0.21	-0.58	-0.52	-0.23	-0.24	0.23
PV1_013599	12.89	7.19	2.69	-1.00	6.19	-1.00	3.08	-1.00	-1.00	1.00
PV1_013600	-0.42	-0.24	-0.25	-1.00	-0.11	-0.59	0.39	-0.06	-0.20	0.06
PV1_013601	-0.60	-1.00	-0.05	-1.00	-0.79	-0.62	-0.65	0.31	-0.72	-0.31
PV1_013602	0.55	-1.00	0.16	-1.00	-0.50	-0.08	0.19	-0.00	-0.19	0.00
PV1_013603	nan	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_013604	0.42	-1.00	0.70	1.42	4.16	-0.10	0.25	1.00	2.97	-1.00
PV1_013605	-1.00	-1.00	-0.12	-1.00	1.30	0.41	2.91	0.04	-1.00	-0.04
PV1_013606	2.44	1.03	1.28	-1.00	1.08	0.63	2.03	-0.73	0.60	0.73
PV1_013607	3.26	6.54	22.79	6.25	5.62	9.81	-1.00	1.00	-1.00	-1.00
PV1_013608	3.26	14.08	10.89	13.51	3.41	8.46	6.52	1.00	1.97	-1.00
PV1_013609	0.26	-1.00	33.45	3.29	1.29	4.00	14.01	0.18	2.08	-0.18
PV1_013610	-0.65	-0.69	-0.72	-0.70	-0.50	-0.47	-0.69	0.20	-0.45	-0.20
PV1_013611	-0.38	0.64	1.35	0.05	1.25	1.95	0.91	0.60	1.81	-0.60
PV1_013612	nan	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_013613	1.13	-1.00	9.20	-1.00	1.21	1.71	2.76	1.00	1.98	-1.00
PV1_013614	nan	nan	nan	nan	nan	inf	nan	nan	inf	nan
PV1_013615	0.07	2.77	13.88	-1.00	2.87	9.48	5.58	1.00	1.98	-1.00
PV1_013616	1.13	0.67	-0.25	-0.60	0.22	-0.03	0.04	-0.22	-0.67	0.22
PV1_013617	0.26	-1.00	0.76	-1.00	0.31	3.60	1.22	0.18	0.76	-0.18
PV1_013618	-1.00	0.33	-0.40	0.28	0.17	1.14	-1.00	-0.30	0.57	0.30
PV1_013619	0.31	-0.54	-0.43	-0.11	-0.05	-0.50	-0.31	-0.02	0.28	0.02
PV1_013620	0.32	-1.00	-0.12	-1.00	-0.54	1.23	0.16	0.24	-0.08	-0.24
PV1_013621	3.63	1.73	10.69	1.63	0.60	4.38	1.72	-1.00	2.23	1.00
PV1_013622	-0.37	-0.16	-0.62	0.61	0.80	-0.55	-0.44	0.18	0.54	-0.18
PV1_013623	1.84	1.51	1.83	-1.00	-1.00	-0.55	4.01	1.00	2.97	-1.00
PV1_013624	-1.00	0.89	0.28	2.63	-1.00	0.69	-1.00	1.00	-1.00	-1.00
PV1_013625	0.34	-0.78	-0.47	-0.27	-0.37	-0.58	0.24	-0.00	0.02	0.00
PV1_013626	-0.34	-1.00	-0.74	-0.44	-0.15	-0.22	-0.56	0.00	-0.43	-0.00
PV1_013627	0.10	-0.35	0.76	0.25	2.24	1.10	0.62	0.21	-0.23	-0.21
PV1_013628	0.08	-0.45	1.15	-1.00	0.04	0.32	1.58	-0.13	-0.03	0.13
PV1_013629	nan	inf	inf	nan	inf	inf	nan	nan	inf	nan
PV1_013630	-0.78	-0.42	-0.65	-0.25	-0.54	-0.44	-0.90	-0.38	-1.00	0.38
PV1_013631	0.21	-0.39	0.45	-0.12	-0.82	-0.34	0.37	-0.27	-0.28	0.27
PV1_013632	1.37	1.52	1.08	2.23	-0.75	1.25	0.25	1.00	-0.01	-1.00
PV1_013633	-1.00	-1.00	1.46	-1.00	-1.00	0.47	-1.00	-1.00	0.08	1.00
PV1_013634	-1.00	0.94	-0.71	0.24	-0.81	0.04	-1.00	0.37	-0.49	-0.37
PV1_013635	-0.65	-0.08	-0.55	-0.41	0.13	-0.59	-0.16	0.02	-0.39	-0.02
PV1_013636	0.55	-0.09	-0.38	0.32	-0.60	-0.43	0.82	0.33	0.80	-0.33
PV1_013637	-0.40	-0.55	-0.80	-0.27	-0.65	-0.67	-0.77	-0.04	-0.16	0.04
PV1_013638	-0.40	-0.47	-0.76	0.53	-0.22	-0.62	-1.00	-0.30	0.26	0.30
PV1_013639	-1.00	-1.00	2.69	-1.00	2.20	6.34	-1.00	-1.00	2.23	1.00
PV1_013640	-1.00	-1.00	-0.15	-1.00	0.10	0.35	2.76	1.00	-1.00	-1.00
PV1_013641	-0.31	-0.39	-0.32	-1.00	-0.65	-0.35	0.51	-0.04	-1.00	0.04
PV1_013642	-1.00	0.92	0.30	-1.00	0.13	-0.83	-0.04	0.53	0.14	-0.53
PV1_013643	nan	nan	inf	nan	inf	inf	inf	nan	nan	nan
PV1_013644	0.63	1.41	-0.57	-0.54	-0.58	0.12	-0.76	0.53	0.14	-0.53
PV1_013645	0.11	0.96	0.11	-0.06	0.15	-0.12	0.47	0.04	1.32	-0.04
PV1_013646	-1.00	-1.00	-0.48	2.30	2.34	1.25	0.71	-0.39	-0.10	0.39
PV1_013647	0.33	0.17	-0.52	1.71	0.44	0.01	-0.18	-0.38	0.02	0.38
PV1_013648	1.47	1.18	-0.02	-1.00	0.70	0.17	0.45	-0.42	0.43	0.42
PV1_013649	0.11	4.89	2.10	-1.00	2.45	3.93	0.96	0.04	-0.23	-0.04
PV1_013650	inf	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_013651	-0.64	0.07	-0.47	0.03	-0.06	-0.62	-0.26	-0.09	-0.66	0.09
PV1_013652	-1.00	-1.00	-0.50	-1.00	-1.00	-0.60	-1.00	0.18	-0.12	-0.18
PV1_013653	0.17	2.73	-0.44	-1.00	0.70	-0.48	-0.38	-0.01	-0.51	0.01
PV1_013654	-0.60	-1.00	-0.11	-1.00	-1.00	-0.68	-1.00	0.04	-0.86	-0.04
PV1_013655	nan	nan	nan	nan	nan	inf	nan	nan	nan	nan
PV1_013656	0.35	-0.07	0.29	-0.11	-0.49	-0.21	0.52	0.09	-0.16	-0.09
PV1_013657	inf	inf	inf	inf	inf	inf	inf	nan	inf	nan
PV1_013658	0.07	-0.53	-0.64	0.22	-0.07	-0.46	-0.76	-0.12	-0.25	0.12
PV1_013659	-1.00	-1.00	2.40	3.84	-0.26	0.80	0.25	1.00	0.98	-1.00
PV1_013660	-1.00	-0.69	-0.65	-0.70	-0.91	-0.55	-1.00	0.32	-0.88	-0.32
PV1_013661	-0.13	0.53	3.15	0.47	0.35	6.15	6.64	0.63	2.63	-0.63
PV1_013662	0.57	0.28	-0.33	-0.59	-0.25	0.87	0.06	-0.09	0.35	0.09
PV1_013663	1.10	1.23	0.17	0.43	0.85	0.33	-0.63	0.18	1.93	-0.18
PV1_013664	-1.00	3.67	10.58	-1.00	0.37	5.70	5.21	0.24	-0.39	-0.24
PV1_013665	0.16	1.73	-0.54	-0.34	0.10	-0.27	-0.32	0.08	1.15	-0.08
PV1_013666	6.28	2.22	0.45	2.10	-0.06	-0.13	1.41	-0.57	2.81	0.57
PV1_013667	-1.00	-0.27	-0.34	-0.29	-1.00	-0.87	-0.63	-0.61	-0.42	0.61
PV1_013668	0.41	1.08	-0.16	-1.00	0.46	-0.25	-1.00	-0.12	-0.84	0.12
PV1_013669	inf	nan	inf	nan	inf	inf	nan	nan	inf	nan
PV1_013670	-0.59	-1.00	-1.00	-1.00	-0.79	-0.74	-0.63	-0.61	-0.42	0.61
PV1_013671	-0.70	-0.46	0.09	0.55	-0.37	-0.13	-0.73	-0.57	-0.58	0.57
PV1_013672	-0.20	1.35	-0.26	-1.00	-0.45	-0.16	1.11	-0.38	0.30	0.38
PV1_013673	nan	nan	nan	nan	nan	inf	inf	nan	nan	nan
PV1_013674	inf	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_013675	-0.01	-0.75	-0.49	0.68	0.32	-0.33	0.24	0.39	0.28	-0.39
PV1_013676	-1.00	-1.00	-0.36	-0.09	-1.00	-0.66	-0.06	1.00	-0.26	-1.00
PV1_013677	0.91	0.93	0.09	1.33	0.70	0.82	0.69	0.41	-0.05	-0.41
PV1_013678	0.13	0.33	-0.55	-0.36	-0.35	-0.25	-0.67	0.41	0.22	-0.41
PV1_013679	-0.07	-1.00	-0.35	0.19	0.81	-0.56	-0.59	0.09	-0.84	-0.09
PV1_013680	0.26	-0.63	-0.58	-0.64	-0.35	-0.27	-0.08	0.28	0.61	-0.28
PV1_013681	-1.00	2.22	0.09	0.55	-0.06	0.44	-0.20	-0.57	-0.37	0.57
PV1_013682	0.31	-0.06	-0.23	0.32	-0.26	-0.04	0.66	0.21	0.11	-0.21
PV1_013683	-1.00	-1.00	2.40	-1.00	3.41	-1.00	2.76	1.00	1.97	-1.00
PV1_013684	-0.83	-0.12	-0.87	0.98	-0.74	-0.68	-0.41	-0.22	-0.65	0.22
PV1_013685	-0.54	-0.60	-0.77	-0.22	-0.44	-0.47	-0.60	-0.06	-0.32	0.06
PV1_013686	1.34	-0.31	0.25	-0.34	0.62	0.49	-0.31	0.83	0.36	-0.83
PV1_013687	0.60	0.13	-0.87	-1.00	-0.83	-0.70	0.12	-0.10	-0.11	0.10
PV1_013688	-0.24	0.35	3.85	0.29	1.76	1.65	1.68	-0.64	1.65	0.64
PV1_013689	-1.00	-1.00	-0.15	-1.00	-1.00	-0.32	-1.00	1.00	1.98	-1.00
PV1_013690	1.96	-1.00	-0.41	2.78	1.30	-0.06	-1.00	0.04	1.58	-0.04
PV1_013691	-0.44	0.54	-0.53	-0.60	-0.42	-0.17	-0.86	0.04	-0.39	-0.04
PV1_013692	-0.80	-0.64	-0.92	-0.65	-0.26	-0.23	-0.82	-0.14	0.28	0.14
PV1_013693	-0.63	0.03	-0.17	-0.44	-0.33	-0.55	-0.38	-0.18	-0.07	0.18
PV1_013694	0.76	-0.69	-0.30	-0.40	-0.36	-0.55	-0.07	0.32	-0.39	-0.32
PV1_013695	nan	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_013696	0.11	2.93	1.66	-0.06	0.72	1.64	2.43	0.04	1.32	-0.04
PV1_013697	0.79	0.58	2.21	-1.00	-1.00	-0.72	-0.21	-0.16	0.25	0.16
PV1_013698	0.12	-0.34	-0.33	0.59	0.16	0.07	-0.34	-0.21	0.56	0.21
PV1_013699	-0.26	0.30	-0.71	0.25	-0.49	-0.45	-0.78	0.15	-1.00	-0.15
PV1_013700	-0.55	2.17	0.43	2.05	1.78	0.42	-0.61	-0.16	0.25	0.16
PV1_013701	0.14	1.53	1.51	0.95	-0.11	0.90	0.76	0.88	0.99	-0.88
PV1_013702	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
PV1_013703	3.63	-1.00	21.14	-1.00	-1.00	4.14	19.40	-1.00	7.07	1.00
PV1_013704	-0.00	0.18	-0.51	0.70	-0.43	-0.44	0.07	0.09	-0.61	-0.09
PV1_013705	-1.00	1.65	2.99	2.40	-0.74	1.06	1.20	-0.30	0.05	0.30
PV1_013706	-0.42	-0.41	-0.54	0.98	0.16	-0.61	-0.05	-0.18	-0.13	0.18
PV1_013707	-0.43	0.14	-0.80	-0.15	-0.63	-0.80	-0.87	0.01	-0.55	-0.01
PV1_013708	1.22	-1.00	-1.00	2.78	1.30	1.11	-0.02	0.04	0.55	-0.04
PV1_013709	0.65	0.94	-0.21	0.87	0.25	-0.17	0.26	-0.28	-0.16	0.28
PV1_013710	-0.27	-0.48	-0.77	-0.00	-0.70	-0.58	-0.23	-0.52	-0.49	0.52
PV1_013711	-0.15	0.51	0.02	-0.27	-0.56	0.22	-0.62	1.00	-0.11	-1.00
PV1_013712	-0.15	-1.00	1.21	1.18	-0.78	0.22	-0.25	1.00	0.49	-1.00
PV1_013713	-1.00	-1.00	1.55	-1.00	-1.00	-1.00	0.88	1.00	1.98	-1.00
PV1_013714	nan	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_013715	0.42	-0.69	-0.29	2.32	0.75	-0.33	-0.53	0.08	0.61	-0.08
PV1_013716	-0.24	-1.00	1.43	0.29	-0.61	-0.52	0.34	-0.64	0.06	0.64
PV1_013717	-0.51	-0.63	-0.55	-0.64	-0.38	-0.67	-0.57	-0.15	-0.12	0.15
PV1_013718	-1.00	-1.00	-0.48	-1.00	0.02	0.66	-0.42	-0.69	0.82	0.69
PV1_013719	0.42	1.51	2.97	-1.00	0.47	3.51	5.27	1.00	0.98	-1.00
PV1_013720	0.07	-0.37	0.56	1.42	-0.45	0.96	0.67	-0.33	0.82	0.33
PV1_013721	-0.68	-0.30	-0.43	-0.59	-0.47	0.13	-0.23	0.01	-0.67	-0.01
PV1_013722	-1.00	4.10	3.31	0.23	2.73	2.43	1.54	0.69	1.51	-0.69
PV1_013723	-1.00	-1.00	4.54	14.75	-1.00	1.93	3.08	-1.00	-1.00	1.00
PV1_013724	-1.00	-1.00	-1.00	-1.00	2.60	3.40	-1.00	-1.00	-1.00	1.00
PV1_013725	1.13	6.55	2.40	2.63	2.32	3.06	0.88	1.00	1.98	-1.00
PV1_013726	3.63	7.19	3.61	2.94	4.99	5.60	11.24	-1.00	2.23	1.00
PV1_013727	0.17	-0.54	0.92	-0.78	0.28	0.12	-0.20	-0.63	0.64	0.63
PV1_013728	0.24	-0.34	-0.70	-0.37	-0.36	-0.73	-0.56	-0.07	-0.05	0.07
PV1_013729	-0.46	-0.05	0.50	-0.08	1.23	1.56	-0.05	0.77	-0.25	-0.77
PV1_013730	-0.38	-0.56	-0.41	-0.37	-0.36	-0.38	-0.78	0.10	-0.66	-0.10
PV1_013731	nan	inf	inf	nan	inf	inf	nan	nan	inf	nan
PV1_013732	-1.00	0.56	4.97	-1.00	0.37	5.70	0.55	0.24	-1.00	-0.24
PV1_013733	-1.00	-1.00	-0.54	-0.34	-0.60	0.23	-0.66	1.00	-0.19	-1.00
PV1_013734	-1.00	-1.00	-1.00	6.25	1.21	8.46	6.52	1.00	1.97	-1.00
PV1_013735	-0.43	-1.00	-0.32	1.89	-0.12	-0.28	3.99	-0.47	0.58	0.47
PV1_013736	-0.60	-1.00	1.37	0.35	0.03	0.76	5.29	0.49	0.11	-0.49
PV1_013737	-0.10	-0.12	-0.72	0.02	-0.38	-0.68	-0.65	-0.21	-0.51	0.21
PV1_013738	0.31	2.09	-0.48	1.97	-0.09	1.08	-0.23	0.43	2.66	-0.43
PV1_013739	0.88	4.31	-0.85	-0.68	-0.61	-0.35	-0.67	-0.30	0.18	0.30
PV1_013740	-0.80	-1.00	-0.53	-0.66	-0.38	0.13	-0.65	-0.63	-0.31	0.63
PV1_013741	-0.82	-0.67	-0.56	-0.53	-0.52	-0.42	-0.35	0.21	-0.49	-0.21
PV1_013742	-1.00	-1.00	12.59	-1.00	3.41	7.11	-1.00	1.00	1.97	-1.00
PV1_013743	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
PV1_013744	0.42	-1.00	1.83	-1.00	-1.00	2.61	-1.00	1.00	-0.01	-1.00
PV1_013745	-1.00	-1.00	-0.74	-1.00	-1.00	-0.59	-1.00	-0.39	-1.00	0.39
PV1_013746	-0.52	-0.57	-0.13	-0.59	-0.37	-0.15	0.71	0.48	0.86	-0.48
PV1_013747	nan	nan	nan	nan	nan	inf	nan	nan	nan	nan
PV1_013748	-1.00	1.03	1.51	-0.03	-0.41	1.54	1.02	-0.73	0.60	0.73
PV1_013749	nan	nan	inf	nan	inf	inf	nan	nan	inf	nan
PV1_013750	-0.71	-1.00	-1.00	-1.00	-0.85	-0.55	-1.00	0.88	-1.00	-0.88
PV1_013751	0.28	0.46	0.31	0.87	-0.24	-0.36	0.93	0.33	0.28	-0.33
PV1_013752	-1.00	-1.00	0.84	-1.00	-1.00	1.93	3.08	-1.00	-1.00	1.00
PV1_013753	-0.50	-0.56	0.19	0.69	1.19	1.29	1.85	-0.18	0.39	0.18
PV1_013754	-0.25	-1.00	0.60	-0.57	-0.61	-0.60	-0.56	-0.30	0.05	0.30
PV1_013755	-1.00	-1.00	0.13	-0.04	0.17	1.69	-0.50	-0.47	-0.60	0.47
PV1_013756	-0.69	-1.00	-0.45	-1.00	-0.68	-0.61	-1.00	-0.06	-0.46	0.06
PV1_013757	0.57	0.13	-0.05	0.09	0.26	0.03	0.74	-0.13	0.22	0.13
PV1_013758	3.63	7.19	41.43	14.75	13.38	48.89	15.32	-1.00	11.91	1.00
PV1_013759	0.11	-1.00	1.66	0.89	0.15	3.93	4.87	0.04	0.55	-0.04
PV1_013760	1.13	10.32	4.10	-1.00	-1.00	3.06	2.76	1.00	0.49	-1.00
PV1_013761	0.83	0.29	7.73	0.86	-0.81	1.66	4.79	0.37	2.06	-0.37
PV1_013762	-0.39	-0.78	-0.27	-0.37	-0.05	0.05	-0.89	0.21	-0.49	-0.21
PV1_013763	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
PV1_013764	0.04	-0.08	0.14	0.33	0.35	0.07	-0.54	0.10	-0.27	-0.10
PV1_013765	-1.00	-1.00	34.68	-1.00	7.83	20.62	2.76	1.00	1.97	-1.00
PV1_013766	-1.00	-1.00	56.19	6.87	1.40	13.67	23.48	-1.00	-1.00	1.00
PV1_013767	nan	nan	inf	nan	inf	nan	nan	nan	nan	nan
PV1_013768	-1.00	2.77	6.65	-1.00	1.21	6.44	2.76	1.00	1.98	-1.00
PV1_013769	1.38	0.40	-0.05	2.37	0.44	0.13	0.40	0.49	-0.45	-0.49
PV1_013770	-1.00	-1.00	0.85	1.63	1.40	4.87	-1.00	-1.00	0.08	1.00
PV1_013771	0.01	-1.00	-0.70	0.28	-0.09	-0.60	-0.34	-0.41	-0.82	0.41
PV1_013772	-0.05	-0.44	0.39	-0.46	-0.18	0.01	2.08	0.04	0.99	-0.04
PV1_013773	0.65	0.51	-0.66	0.18	-0.31	-0.46	-0.20	0.17	0.04	-0.17
PV1_013774	-0.66	-0.04	-0.73	0.15	-0.51	-0.68	-0.40	0.33	-0.34	-0.33
PV1_013775	0.07	-1.00	-1.00	-1.00	0.10	2.38	-1.00	1.00	0.49	-1.00
PV1_013776	-0.74	-1.00	-0.59	-0.78	-0.87	-0.92	-1.00	-0.45	-0.91	0.45
PV1_013777	3.27	1.51	2.40	-1.00	6.36	1.25	0.25	1.00	0.98	-1.00
PV1_013778	0.82	-1.00	0.09	2.10	-0.06	-0.13	-1.00	-0.57	2.17	0.57
PV1_013779	-1.00	6.54	9.20	-1.00	16.66	8.46	10.27	1.00	1.97	-1.00
PV1_013780	-1.00	-1.00	-1.00	-1.00	1.21	0.35	-1.00	1.00	4.95	-1.00
PV1_013781	-0.47	0.26	-0.01	-0.39	-0.35	0.41	-0.22	0.00	-0.13	-0.00
PV1_013782	-0.32	2.59	-0.60	-1.00	0.58	-0.36	-0.70	0.27	-0.29	-0.27
PV1_013783	-0.74	-0.54	-0.43	-0.56	-0.73	-0.75	-0.54	0.16	-0.37	-0.16
PV1_013784	0.42	1.51	1.27	-1.00	1.21	4.86	0.25	1.00	-0.01	-1.00
PV1_013785	inf	nan	nan	nan	inf	inf	nan	nan	nan	nan
PV1_013786	0.49	-0.47	-0.64	-1.00	-0.69	-0.43	0.05	-0.16	0.04	0.16
PV1_013787	0.21	1.13	-0.36	-0.32	0.04	-0.62	-1.00	0.13	0.40	-0.13
PV1_013788	0.35	-0.47	-0.52	-0.75	0.47	-0.05	-0.34	-0.23	-0.37	0.23
PV1_013789	nan	inf	nan	nan	nan	inf	nan	nan	nan	nan
PV1_013790	0.03	0.82	-0.06	0.25	-0.01	-0.16	0.94	0.24	0.43	-0.24
PV1_013791	-0.28	-0.49	-0.51	-0.88	-0.10	-0.45	0.34	-0.22	-0.24	0.22
PV1_013792	0.28	-0.20	-0.59	-0.11	-0.42	-0.32	-0.24	-0.15	-0.01	0.15
PV1_013793	0.83	-1.00	-0.44	-0.28	0.31	-0.73	-0.50	-0.28	-0.41	0.28
PV1_013794	-1.00	-1.00	-0.71	-1.00	0.15	-0.30	0.96	0.04	2.61	-0.04
PV1_013795	-0.41	-0.26	-0.53	0.14	0.09	-0.31	-0.63	-0.45	-0.24	0.45
PV1_013796	0.35	-0.52	-0.68	-1.00	-0.58	-0.40	-1.00	0.65	-0.24	-0.65
PV1_013797	-0.52	-0.37	-0.71	-0.19	-0.85	-0.72	-0.74	-0.21	-0.50	0.21
PV1_013798	1.84	-1.00	0.13	-1.00	-1.00	0.35	0.25	1.00	-1.00	-1.00
PV1_013799	-0.68	-0.43	-1.00	0.10	-0.50	-0.90	-1.00	-0.39	-1.00	0.39
PV1_013800	0.32	-0.07	-0.27	0.34	0.36	-0.25	-0.30	-0.14	-0.45	0.14
